sim_index,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,dominant_theta,gene
1561,50.18573285,53.75690904,46.17263668,50.70231997,60.14618479,50.28852086,45.60666873,43.6873903,63.44627544,49.93930563,0.188566775,0.105168266,0.04182851,0.193711379,0.21592161,0.25480346,theta_5,NCU01658
1562,52.4823979,54.97093477,53.99927622,48.87413896,54.90466656,50.7092387,50.51798858,53.6539343,51.87233427,49.67843803,0.191158267,0.16356255,0.185803384,0.1516078,0.157956574,0.149911426,theta_0,NCU06913
1563,31.22817164,67.15964477,38.7623448,50.05829146,58.05719783,49.34541753,45.77490251,42.55948872,63.67180974,50.12880175,0.273702215,0.090846757,0.025136069,0.186235068,0.199506025,0.224573866,theta_0,NCU04308
1564,54.18750014,45.86542077,41.20845752,50.64810849,63.77025739,50.09338882,46.89956289,47.30270288,59.12443901,50.7585035,0.086023682,0.18699515,0.196177114,0.181664601,0.173282402,0.175857051,theta_2,NCU07998
1565,60.9595901,35.92408038,36.4610894,50.10332933,59.38792553,49.50330041,47.40500462,49.98962413,58.27740857,49.45126612,0.091311947,0.18276995,0.16209935,0.193429561,0.186957173,0.183432019,theta_3,NCU05421
1566,48.18792645,59.7569249,43.34617472,49.85034525,60.84365346,49.55180933,39.0529098,44.47657259,63.16657978,51.30797779,0.313320551,0.147008795,0.112602459,0.138114539,0.137891517,0.151062138,theta_0,NCU09255
1567,38.38155581,58.65188052,63.66164494,50.27009687,53.11382255,50.27274207,52.29688286,51.55856571,52.51577662,49.50290428,0.0410368,0.190642542,0.379015546,0.129272507,0.129136805,0.130895801,theta_2,NCU04341
1568,44.75283821,58.82812703,44.94106152,50.37952381,50.98904206,49.97837988,46.6342937,44.7340502,63.87634125,50.95132607,0.509452602,0.082421579,0.040667505,0.118739281,0.122583799,0.126135234,theta_0,NCU06637
1569,84.88026516,60.59675326,23.56950704,52.57017067,27.4510158,49.83307249,56.11815304,46.14178663,72.19721304,50.34913778,0.155836544,0.171816228,0.261086966,0.136214201,0.133157205,0.141888857,theta_2,NCU08910
1570,42.03147259,56.03409414,47.15222341,50.57037425,55.24523839,49.60763153,48.26918888,45.48936244,61.51863777,49.86693794,0.35999345,0.098839532,0.031760595,0.147712157,0.177066837,0.18462743,theta_0,NCU04540
1571,38.37182443,56.8776453,52.14123459,50.79789965,50.02304884,50.01705553,52.0273557,52.15268489,47.95964545,48.81552265,0.014711259,0.153184385,0.512824589,0.11532936,0.102334646,0.101615761,theta_2,NCU06359
1572,21.90737714,59.52951754,38.0002376,49.65122239,54.33158661,50.28967103,46.49616536,48.30306738,56.22978812,49.82101554,0.243593681,0.063074035,0.012985636,0.172318197,0.214554631,0.29347382,theta_5,NCU09657
1573,34.0525573,38.18816257,43.58692918,50.16482194,55.61756084,49.45384542,44.10641697,46.16618296,57.51673601,49.83369279,0.420041341,0.058906962,0.019887505,0.136121283,0.172062262,0.192980647,theta_0,NCU01966
1574,65.02936418,28.701648,42.21873937,50.26183428,61.07705983,49.65405652,45.41032777,43.16399741,59.31692827,49.36269095,0.155241423,0.164537377,0.153089925,0.173318653,0.186279508,0.167533114,theta_4,NCU07063
1575,57.56743037,44.80858141,48.15381178,49.19561816,58.0425813,50.36508503,46.11225038,46.79849703,60.7090912,49.56176948,0.146623792,0.179220009,0.195941297,0.159036993,0.161554937,0.157622973,theta_2,NCU09155
1576,49.33383979,51.30521066,48.52550559,50.17475382,49.87499183,49.99286333,46.13068382,49.89354083,55.48301842,49.461145,0.057832023,0.213842408,0.185573718,0.176092367,0.175134825,0.191524659,theta_1,NCU00424
1577,50.35398845,0.829849546,26.35411002,54.78826534,33.73945138,46.40639229,33.31151649,18.68876103,60.01033572,51.17361626,0.6525747,0.076187579,0.062875584,0.071493984,0.067514618,0.069353535,theta_0,NCU05512
1578,57.40041972,46.94017029,44.59338334,50.01900819,58.35927421,49.23792209,44.53343165,48.80437915,54.6868951,50.355945,0.18227894,0.150819625,0.099211373,0.190642176,0.195289885,0.181758002,theta_4,NCU03166
1579,61.94800423,34.90279113,43.91140188,49.41618054,60.87588435,49.43401579,50.85417061,45.52798979,59.99394332,49.99009691,0.107820399,0.171910622,0.140274743,0.210397307,0.18991619,0.179680739,theta_3,NCU00820
1580,63.49707003,33.95545359,44.02141379,49.50291805,61.56797074,49.90037759,47.6404151,45.42048197,57.94002899,49.66229933,0.117322114,0.181062533,0.189475788,0.179071284,0.168823495,0.164244785,theta_2,NCU09408
1581,55.52909183,50.02089123,38.64077885,49.3087297,61.10086532,50.10522452,41.36998318,39.1728601,65.95979752,50.23683601,0.098711776,0.166416652,0.101695093,0.189685961,0.217133721,0.226356796,theta_5,NCU09489
1582,61.54902338,40.45866478,42.70888361,49.85354066,43.74945897,50.24279473,49.17655922,47.24652553,57.24259955,50.22567523,0.116523691,0.177216468,0.136010942,0.189844294,0.18806914,0.192335464,theta_5,NCU07660
1583,62.31009438,39.02069588,43.59850949,48.26642867,54.8748964,50.26764745,45.30552366,41.43962549,61.53177461,51.03476329,0.119820864,0.171079694,0.128041484,0.199754083,0.187007619,0.194296256,theta_3,NCU05127
1584,56.10081015,45.61797507,48.19178537,50.07420806,50.37840675,49.43209102,47.20038065,46.52608842,57.70324452,50.82281948,0.051860709,0.201952247,0.240404088,0.188233455,0.16170143,0.15584807,theta_2,NCU07620
1585,65.28909181,26.04268826,41.7814088,50.78129095,55.42194085,49.91919058,47.46842914,44.56213608,61.09015523,49.50335831,0.097279216,0.181444402,0.13325912,0.198980978,0.192567511,0.196468773,theta_3,NCU07607
1586,38.13087579,5.332597306,40.24998622,50.95812169,52.276731,48.38855827,43.16607419,46.13292941,61.18252462,49.62942997,0.885149683,0.008872272,0.002148575,0.024915117,0.035181486,0.043732868,theta_0,NCU08167
1587,60.32453352,41.58604781,51.65634845,50.30143221,61.40780938,49.10114083,48.55443965,48.39658929,61.71794813,50.17475883,0.129606041,0.177877741,0.132904073,0.190050089,0.181870465,0.187691591,theta_3,NCU09428
1588,62.9196631,34.69553432,47.6088782,50.02719115,64.75377854,49.41669762,47.002941,47.16484676,61.99799853,50.50060068,0.170932176,0.143201934,0.085367398,0.199508455,0.200935997,0.200054041,theta_4,NCU03067
1589,61.10576688,4.864127243,36.08369135,50.93718323,56.99950484,50.00943101,47.82634602,43.8824438,61.15607271,49.21584348,0.810346061,0.034147181,0.024348074,0.042849214,0.044258025,0.044051444,theta_0,NCU05586
1590,46.24871984,57.55392524,32.51276078,50.32228449,53.70855138,50.34464096,43.8158519,47.59428967,62.65614376,49.79047653,0.205231464,0.104478082,0.036353893,0.215677915,0.215526891,0.222731754,theta_5,NCU03876
1591,65.02877401,26.45515149,50.15165571,48.72301683,59.83481339,48.34913524,47.70346024,44.15471513,61.7113553,50.1087414,0.179186256,0.155870533,0.108786121,0.189036125,0.177479442,0.189641522,theta_5,NCU04532
1592,50.00097014,49.95390049,47.45811801,49.02602196,52.35921137,50.54494045,52.83407595,53.21150296,50.05388776,50.86817202,0.081421901,0.158946476,0.073988493,0.201423798,0.234690261,0.249529071,theta_5,NCU09438
1593,99.38542608,41.04446656,36.17893652,57.5860359,16.02330366,43.69701128,10.72038284,41.03357127,65.01011571,50.74063423,0.388539608,0.104182398,0.140053132,0.096899618,0.096383071,0.173942174,theta_0,NCU03950
1594,15.38769652,62.60931868,49.2937405,49.54841465,60.00521139,49.2429231,46.86330309,45.89778939,60.24207007,49.60496528,0.364605446,0.060376341,0.014669517,0.152913791,0.184617806,0.2228171,theta_0,NCU06617
1595,62.28251225,32.82349027,33.04718199,51.8607492,56.39266808,50.14914965,49.30835397,47.25138269,59.78870557,50.29862084,0.106850612,0.142535441,0.082324032,0.214164415,0.221886082,0.232239419,theta_5,NCU02957
1596,63.10398605,32.12116622,40.73568584,48.35308125,54.15455741,50.2940935,48.84357055,50.88876618,57.52074003,50.48795404,0.122539451,0.168565651,0.135745849,0.187875493,0.192897372,0.192376184,theta_4,NCU07875
1597,36.94218852,63.39194684,44.74997536,51.22951834,58.45887205,48.80568077,47.63810413,45.89953679,59.23033653,50.36455018,0.225769566,0.093249933,0.028877301,0.205504502,0.211845862,0.234752835,theta_5,NCU06542
1598,38.55407634,56.57955147,57.08300426,50.32309688,48.47710675,50.93216386,53.63011003,51.94677232,49.27254509,49.28977885,0.025198519,0.148079515,0.461914291,0.133180914,0.12246056,0.109166201,theta_2,NCU04631
1599,59.03804073,41.13080449,40.48767435,49.07260835,51.6771191,49.19002168,50.55529517,47.35433804,59.27666617,49.61969677,0.142291405,0.14909235,0.093505246,0.203831084,0.201885036,0.209394879,theta_5,NCU05517
1600,63.65174393,36.15440064,50.62485037,51.07720062,60.00479256,50.44266938,52.72198056,46.05926638,58.97266797,51.05975038,0.16419255,0.167427569,0.147088468,0.166457711,0.176809755,0.178023947,theta_5,NCU04307
1601,61.29667102,39.74366125,46.84314069,49.95266311,49.95866205,49.64946353,52.68226435,52.68123307,51.48900142,50.07899126,0.081951558,0.188332162,0.228030645,0.169812391,0.165555493,0.166317753,theta_2,NCU03593
1602,37.79377969,63.42525418,58.15051012,50.96304711,51.24659667,50.21173746,48.59621499,50.88709788,56.12023115,50.41235275,0.326485319,0.145326089,0.081808579,0.139609347,0.148195212,0.158575454,theta_0,NCU04605
1603,64.12143239,36.20933595,50.33732883,48.69039058,56.10799282,49.93268636,50.82362234,52.63029864,56.06470204,50.4754984,0.110986289,0.175796716,0.169004081,0.186606372,0.174500256,0.183106287,theta_3,NCU03141
1604,98.42812965,75.3746147,0.010704548,48.90928701,0.053393776,50.4795048,45.45842931,59.4479263,53.14888641,49.52014238,0.181236225,0.179743542,0.168368034,0.149716011,0.154720791,0.166215397,theta_0,NCU08963
1605,52.48877137,47.58782249,41.36251075,49.10156083,57.28230819,49.59221175,42.62976964,43.96612086,60.92883137,50.15841407,0.067611117,0.155256378,0.075245262,0.222668811,0.228045054,0.251173378,theta_5,NCU04446
1606,63.9512875,29.95618739,44.18634567,49.87273903,64.17361262,49.94976824,43.94053116,49.84136777,62.46608602,50.61700634,0.124639522,0.162276842,0.116325692,0.200110518,0.197573556,0.19907387,theta_3,NCU07115
1607,61.90119307,38.96560863,51.13320896,50.00645237,59.91812463,50.59290703,46.97139785,47.09153518,61.89113347,49.99749234,0.113997976,0.1841381,0.160538753,0.180225601,0.183722086,0.177377483,theta_1,NCU04790
1608,59.6148705,45.33683997,40.265392,50.71358785,59.6023032,50.84610692,49.0416099,50.69935926,58.91845637,49.9833689,0.226558587,0.140647607,0.091492139,0.171037676,0.189592984,0.180671006,theta_0,NCU02187
1609,60.39071644,34.97573925,50.67668641,50.54111004,54.35927391,49.60888953,47.98052233,49.51468822,57.56293387,50.19818505,0.083600742,0.1920942,0.184190651,0.179851605,0.183688763,0.176574039,theta_1,NCU08512
1610,62.58967886,30.44097301,38.25358839,49.96895942,54.96131032,50.92139804,46.5709512,48.59458782,58.02764907,49.45799181,0.070723857,0.192457153,0.15708685,0.200001308,0.190045151,0.189685681,theta_3,NCU05650
1611,30.79204337,26.96630344,29.46240554,50.17809111,54.98716264,50.51098735,46.15129533,47.02756984,58.51357481,49.82577776,0.584647997,0.049861934,0.018783304,0.112618567,0.113531882,0.120556317,theta_0,NCU06338
1612,46.33225014,46.50449674,48.69397724,49.99924117,55.37054296,49.89153441,54.37111573,55.61208743,54.93349935,49.42073412,0.043577696,0.185471051,0.08958153,0.232612454,0.227120321,0.221636948,theta_3,NCU07901
1613,57.57239343,42.08368084,46.30985405,51.73611257,58.4923552,49.38903162,45.28100476,44.32346709,62.18046832,50.67245752,0.122757177,0.17173012,0.129551632,0.187409383,0.199835925,0.188715764,theta_4,NCU04446
1614,46.34828074,52.81859131,51.12190367,50.15320802,52.39073276,49.87444026,48.4899799,49.32930333,53.51022276,50.39171905,0.034427617,0.216833022,0.254621908,0.162562585,0.170400353,0.161154515,theta_2,NCU09181
1615,31.63816474,39.78341365,41.94077678,50.56020505,53.50914438,50.41169477,46.24165941,46.31191141,60.98471078,49.16627529,0.398389138,0.064510722,0.020287103,0.140451036,0.169254179,0.207107822,theta_0,NCU00405
1616,62.19006828,32.88382658,52.04366123,50.24831676,60.05075078,49.55524053,46.7656432,48.89716902,59.27821027,50.32115383,0.092276441,0.166342858,0.115913226,0.213362966,0.2045319,0.207572608,theta_3,NCU00283
1617,33.15093974,64.23827023,40.20800227,51.7399407,58.14284584,49.9877341,44.04120809,44.84894404,57.98038148,50.32525403,0.260011859,0.07596835,0.022857991,0.181335161,0.20390654,0.255920099,theta_0,NCU03924
1618,47.27438882,56.80367846,59.09157688,50.12912009,58.73542006,48.95806009,48.55208126,50.8827423,58.62944198,49.32499047,0.107204893,0.151690559,0.41983158,0.107215686,0.108108377,0.105948907,theta_2,NCU08710
1619,63.16628898,29.9362513,51.73896613,49.42062426,56.45692791,48.74850274,51.70826882,51.83484476,57.52413672,50.23716319,0.063204419,0.181412432,0.199073009,0.19438881,0.182556645,0.179364685,theta_2,NCU02772
1620,52.93578846,2.05927304,33.64948922,49.60264967,60.07544219,50.04034001,40.3136528,41.49774684,61.35600246,50.58366684,0.838340423,0.028633898,0.021057385,0.036594616,0.038416176,0.036957502,theta_0,NCU06757
1621,18.25233779,67.64564942,1.625029238,50.69145891,0.223324139,49.7091247,44.30664735,41.45621745,60.6596031,50.14471773,0.605772453,0.055329535,0.219041785,0.03970216,0.038289298,0.041864768,theta_0,NCU09057
1622,50.09159315,52.93786934,56.4208059,49.78600319,43.02170929,50.31033804,52.77591264,49.52656561,60.36320505,49.34793182,0.482697356,0.106091513,0.071092267,0.100434052,0.113672453,0.126012359,theta_0,NCU05627
1623,43.36507174,56.69476914,37.95431967,49.67697511,60.77324068,50.77926069,48.1115797,44.42984486,63.32595944,50.78161559,0.404315965,0.090479342,0.035680462,0.147819254,0.162316502,0.159388476,theta_0,NCU03538
1624,52.49844265,54.282162,41.50590372,49.61845286,62.07680995,49.76729606,42.98625881,40.91949844,63.84605941,50.11290522,0.2876859,0.117886753,0.060425015,0.177915436,0.178633737,0.177453159,theta_0,NCU04527
1625,70.64350276,35.00067962,58.34821417,50.34198502,48.39080247,49.33221581,54.97438221,47.20345959,59.66690779,51.32377551,0.293155892,0.141741577,0.126396292,0.143854314,0.144224535,0.150627391,theta_0,NCU08924
1626,30.00325373,43.94760758,31.81245546,49.57648422,69.90241634,51.30011087,43.52055456,40.05856219,66.1072327,49.64829506,0.518212051,0.043154371,0.015359196,0.126695564,0.146350701,0.150228117,theta_0,NCU08009
1627,63.6347177,29.13515193,43.67192895,50.87991771,57.4649972,50.0993789,44.4475724,45.61296828,62.21505468,50.40530441,0.129351816,0.170830069,0.138409397,0.184710119,0.190306413,0.186392187,theta_4,NCU03390
1628,47.96378895,53.51274934,52.5695863,50.84243127,51.50477997,51.15320446,54.41583443,52.88453994,56.63963998,50.23624745,0.029652591,0.206677062,0.339888361,0.152653431,0.139332083,0.131796472,theta_2,NCU06515
1629,30.78192466,59.83494618,33.8806569,50.03975255,63.42315921,50.0711422,43.30101744,41.88983917,62.07401407,50.78637264,0.522321307,0.066604304,0.025310096,0.123713139,0.127900251,0.134150902,theta_0,NCU05753
1630,33.73665926,51.19105722,44.93917454,50.74990749,55.23049427,49.96787434,46.11199459,46.56345747,57.41765921,49.33452253,0.309707049,0.073912701,0.031008815,0.164933506,0.199416961,0.221020968,theta_0,NCU00489
1631,53.97030213,52.10676321,39.0989979,49.65209408,56.35451037,49.73573369,49.87971785,47.53682424,56.32799568,50.07544738,0.239836961,0.139397973,0.070306077,0.177075869,0.190970922,0.182412198,theta_0,NCU04020
1632,63.11200978,28.25610609,40.59402692,50.03911495,63.85042343,50.03966826,49.03690474,48.49186304,62.27458991,50.15582823,0.082911651,0.179588373,0.134454245,0.218145024,0.19051209,0.194388616,theta_3,NCU03650
1633,62.98339856,33.54975084,36.54422296,50.81217429,63.03145614,49.56599279,49.73669862,49.39536988,56.18637932,50.86502762,0.143653392,0.163195522,0.119767877,0.192478271,0.192430099,0.188474839,theta_3,NCU00721
1634,32.1343591,65.45955579,42.4886103,50.29092314,59.85656753,49.44370154,50.21637578,45.19763804,57.93667878,51.75165522,0.222300515,0.143418271,0.061518997,0.185710164,0.199670078,0.187381974,theta_0,NCU01440
1635,54.16628189,4.686482298,50.55612705,50.78493671,58.1605447,50.06537748,51.79544922,48.49011112,59.86444845,49.01662173,0.741514257,0.048086029,0.044407151,0.055567789,0.051296877,0.059127896,theta_0,NCU00677
1636,40.57314813,60.68805825,37.84160261,50.62016504,57.14007834,49.52991464,50.7106439,49.40589536,57.41006938,50.24822547,0.192053811,0.142487638,0.05044328,0.203833493,0.205916157,0.205265621,theta_4,NCU04508
1637,55.64919311,51.32994019,41.1335615,49.8320282,58.93555205,50.15471327,49.82236624,45.97319744,59.63385951,49.58083852,0.24158569,0.142664765,0.099848367,0.166758698,0.174223729,0.174918751,theta_0,NCU08778
1638,31.41131561,25.63206243,46.48100102,50.78653749,60.57041333,49.43770819,44.25642587,48.30156333,63.36088704,49.76441736,0.520433631,0.052956025,0.022651066,0.108718177,0.137810069,0.157431032,theta_0,NCU04675
1639,56.53621879,43.58580075,27.00109819,49.64165404,35.20218458,50.86406676,47.4860436,47.30702922,55.30961201,49.26278542,0.123942889,0.145721913,0.0746963,0.205630404,0.216866305,0.233142188,theta_5,NCU02073
1640,44.20966443,49.72005347,46.92240406,49.6603002,45.67137225,49.08371766,50.08075727,48.65139179,58.42553866,49.40742713,0.058331197,0.160964732,0.070562439,0.221201294,0.234321394,0.254618943,theta_5,NCU04742
1641,66.76336098,24.8377845,52.40683041,49.06041995,56.48164608,51.09531825,45.57074014,50.6512663,60.61143174,49.36134425,0.159150803,0.179622276,0.158233776,0.170330408,0.165742851,0.166919885,theta_1,NCU06970
1642,60.17929312,35.93634632,52.41834452,50.10409594,55.59173464,49.60420427,46.03080428,48.60020444,58.12442751,49.90199075,0.071598961,0.185836006,0.192860547,0.180577821,0.178649656,0.190477008,theta_2,NCU00719
1643,62.94970371,39.97621175,53.9620773,49.693947,60.88146329,50.05614231,48.66083825,47.30608706,59.34582471,49.2852984,0.156359032,0.165542911,0.183903004,0.168289922,0.161103314,0.164801817,theta_2,NCU01407
1644,63.23700251,49.83150843,43.23443415,49.16505767,37.80918547,49.63247539,46.52648023,46.83419434,56.57423995,49.99787025,0.254367904,0.148694042,0.147291992,0.151602924,0.152066802,0.145976336,theta_0,NCU00805
1645,51.71295318,57.69390458,55.72076629,50.15921143,41.40779378,48.50778841,48.99649136,48.04987766,55.47431992,50.82064662,0.216872803,0.145286814,0.296365978,0.109422013,0.11336273,0.118689662,theta_2,NCU04066
1646,53.2893908,52.08559087,43.9375591,50.34759165,56.73165062,50.40296001,40.97075573,39.35011605,61.87727132,50.7003911,0.281361984,0.09123268,0.035590019,0.173155533,0.194576173,0.224083612,theta_0,NCU02803
1647,19.70839934,62.63447896,45.8488249,50.42715438,60.11623782,49.27503316,44.89645022,49.10855101,61.34440916,50.09516723,0.181904013,0.075758614,0.021300546,0.219908274,0.24072013,0.260408424,theta_5,NCU08018
